id,state,county,rate,theme_range
19171,Iowa,Tama County,277.3,263.4 - 329.2 (643)
19173,Iowa,Taylor County,197.7,172.4 - 215.1 (641)
19175,Iowa,Union County,294.7,263.4 - 329.2 (643)
19177,Iowa,Van Buren County,280.8,263.4 - 329.2 (643)
19179,Iowa,Wapello County,149.9,37.8 - 172.3 (647)
19181,Iowa,Warren County,133.2,37.8 - 172.3 (647)
19183,Iowa,Washington County,306.2,263.4 - 329.2 (643)
19185,Iowa,Wayne County,246.1,215.2 - 263.3 (645)
19187,Iowa,Webster County,240.6,215.2 - 263.3 (645)
19189,Iowa,Winnebago County,225.2,215.2 - 263.3 (645)
19191,Iowa,Winneshiek County,220.8,215.2 - 263.3 (645)
19193,Iowa,Woodbury County,270.9,263.4 - 329.2 (643)
19195,Iowa,Worth County,233.7,215.2 - 263.3 (645)
19197,Iowa,Wright County,255,215.2 - 263.3 (645)
20001,Kansas,Allen County,120.1,37.8 - 172.3 (647)
20003,Kansas,Anderson County,207.9,172.4 - 215.1 (641)
20005,Kansas,Atchison County,186.2,172.4 - 215.1 (641)
20007,Kansas,Barber County,165.2,37.8 - 172.3 (647)
20009,Kansas,Barton County,182.3,172.4 - 215.1 (641)
20011,Kansas,Bourbon County,85.7,37.8 - 172.3 (647)
20013,Kansas,Brown County,162.8,37.8 - 172.3 (647)
20015,Kansas,Butler County,130.8,37.8 - 172.3 (647)
20017,Kansas,Chase County,187,172.4 - 215.1 (641)
20019,Kansas,Chautauqua County,217,215.2 - 263.3 (645)
20021,Kansas,Cherokee County,260.8,215.2 - 263.3 (645)
20023,Kansas,Cheyenne County,105.2,37.8 - 172.3 (647)
20025,Kansas,Clark County,291.3,263.4 - 329.2 (643)
20027,Kansas,Clay County,131.9,37.8 - 172.3 (647)
20029,Kansas,Cloud County,143.1,37.8 - 172.3 (647)
20031,Kansas,Coffey County,57.7,37.8 - 172.3 (647)
20033,Kansas,Comanche County,204,172.4 - 215.1 (641)
20035,Kansas,Cowley County,222.3,215.2 - 263.3 (645)
20037,Kansas,Crawford County,243,215.2 - 263.3 (645)
20039,Kansas,Decatur County,135.4,37.8 - 172.3 (647)
20041,Kansas,Dickinson County,231.3,215.2 - 263.3 (645)
20043,Kansas,Doniphan County,146.7,37.8 - 172.3 (647)
20045,Kansas,Douglas County,176.3,172.4 - 215.1 (641)
20047,Kansas,Edwards County,323.3,263.4 - 329.2 (643)
20049,Kansas,Elk County,132.1,37.8 - 172.3 (647)
20051,Kansas,Ellis County,171.4,37.8 - 172.3 (647)
20053,Kansas,Ellsworth County,187.8,172.4 - 215.1 (641)
20055,Kansas,Finney County,74.6,37.8 - 172.3 (647)
20057,Kansas,Ford County,233,215.2 - 263.3 (645)
20059,Kansas,Franklin County,268.7,263.4 - 329.2 (643)
20061,Kansas,Geary County,539.5,329.3 - 1136.3 (644)
20063,Kansas,Gove County,65.5,37.8 - 172.3 (647)
20065,Kansas,Graham County,92.6,37.8 - 172.3 (647)
20067,Kansas,Grant County,175.6,172.4 - 215.1 (641)
20069,Kansas,Gray County,109.8,37.8 - 172.3 (647)
20071,Kansas,Greeley County,389.2,329.3 - 1136.3 (644)
20073,Kansas,Greenwood County,124.4,37.8 - 172.3 (647)
20075,Kansas,Hamilton County,168.8,37.8 - 172.3 (647)
20077,Kansas,Harper County,187.7,172.4 - 215.1 (641)
20079,Kansas,Harvey County,163.9,37.8 - 172.3 (647)
20081,Kansas,Haskell County,239.2,215.2 - 263.3 (645)
20083,Kansas,Hodgeman County,237,215.2 - 263.3 (645)
20085,Kansas,Jackson County,180.6,172.4 - 215.1 (641)
20087,Kansas,Jefferson County,188.9,172.4 - 215.1 (641)
20089,Kansas,Jewell County,143.5,37.8 - 172.3 (647)
20091,Kansas,Johnson County,98.9,37.8 - 172.3 (647)
20093,Kansas,Kearny County,42.2,37.8 - 172.3 (647)
20095,Kansas,Kingman County,247.5,215.2 - 263.3 (645)
20097,Kansas,Kiowa County,168.3,37.8 - 172.3 (647)
20099,Kansas,Labette County,194.4,172.4 - 215.1 (641)
20101,Kansas,Lane County,126.9,37.8 - 172.3 (647)
20103,Kansas,Leavenworth County,146.7,37.8 - 172.3 (647)
20105,Kansas,Lincoln County,197.4,172.4 - 215.1 (641)
20107,Kansas,Linn County,129.4,37.8 - 172.3 (647)
20109,Kansas,Logan County,135.8,37.8 - 172.3 (647)
20111,Kansas,Lyon County,121.6,37.8 - 172.3 (647)
20113,Kansas,McPherson County,172.3,37.8 - 172.3 (647)
20115,Kansas,Marion County,166.1,37.8 - 172.3 (647)
20117,Kansas,Marshall County,158,37.8 - 172.3 (647)
20119,Kansas,Meade County,329.9,329.3 - 1136.3 (644)
20121,Kansas,Miami County,112.5,37.8 - 172.3 (647)
20123,Kansas,Mitchell County,146.3,37.8 - 172.3 (647)
20125,Kansas,Montgomery County,293.6,263.4 - 329.2 (643)
20127,Kansas,Morris County,439.4,329.3 - 1136.3 (644)
20129,Kansas,Morton County,204.2,172.4 - 215.1 (641)
20131,Kansas,Nemaha County,110.9,37.8 - 172.3 (647)
20133,Kansas,Neosho County,122.9,37.8 - 172.3 (647)
20135,Kansas,Ness County,299.7,263.4 - 329.2 (643)
20137,Kansas,Norton County,208.6,172.4 - 215.1 (641)
20139,Kansas,Osage County,135.7,37.8 - 172.3 (647)
20141,Kansas,Osborne County,337.3,329.3 - 1136.3 (644)
20143,Kansas,Ottawa County,204.5,172.4 - 215.1 (641)
20145,Kansas,Pawnee County,283.9,263.4 - 329.2 (643)
20147,Kansas,Phillips County,95.2,37.8 - 172.3 (647)
20149,Kansas,Pottawatomie County,206,172.4 - 215.1 (641)
20151,Kansas,Pratt County,202.5,172.4 - 215.1 (641)
20153,Kansas,Rawlins County,87.6,37.8 - 172.3 (647)
20155,Kansas,Reno County,195.1,172.4 - 215.1 (641)
20157,Kansas,Republic County,126.6,37.8 - 172.3 (647)
20159,Kansas,Rice County,179.3,172.4 - 215.1 (641)
20161,Kansas,Riley County,223.2,215.2 - 263.3 (645)
20163,Kansas,Rooks County,203.1,172.4 - 215.1 (641)
20165,Kansas,Rush County,193.2,172.4 - 215.1 (641)
20167,Kansas,Russell County,188.2,172.4 - 215.1 (641)
20169,Kansas,Saline County,209.1,172.4 - 215.1 (641)
20171,Kansas,Scott County,53.1,37.8 - 172.3 (647)
20173,Kansas,Sedgwick County,202.1,172.4 - 215.1 (641)
20175,Kansas,Seward County,263.7,263.4 - 329.2 (643)
20177,Kansas,Shawnee County,209.3,172.4 - 215.1 (641)
20179,Kansas,Sheridan County,69.3,37.8 - 172.3 (647)
20181,Kansas,Sherman County,315.5,263.4 - 329.2 (643)
20183,Kansas,Smith County,381.9,329.3 - 1136.3 (644)
20185,Kansas,Stafford County,188.1,172.4 - 215.1 (641)
20187,Kansas,Stanton County,129.6,37.8 - 172.3 (647)
20189,Kansas,Stevens County,349,329.3 - 1136.3 (644)
20191,Kansas,Sumner County,262.7,215.2 - 263.3 (645)
20193,Kansas,Thomas County,78.7,37.8 - 172.3 (647)
20195,Kansas,Trego County,349.1,329.3 - 1136.3 (644)
20197,Kansas,Wabaunsee County,200.8,172.4 - 215.1 (641)
20199,Kansas,Wallace County,229.8,215.2 - 263.3 (645)
20201,Kansas,Washington County,231.2,215.2 - 263.3 (645)
20203,Kansas,Wichita County,155.5,37.8 - 172.3 (647)
20205,Kansas,Wilson County,159.3,37.8 - 172.3 (647)
20207,Kansas,Woodson County,94.6,37.8 - 172.3 (647)
20209,Kansas,Wyandotte County,173.8,172.4 - 215.1 (641)
21001,Kentucky,Adair County,190.1,172.4 - 215.1 (641)
21003,Kentucky,Allen County,300.8,263.4 - 329.2 (643)
21005,Kentucky,Anderson County,267.5,263.4 - 329.2 (643)
21007,Kentucky,Ballard County,149.3,37.8 - 172.3 (647)
21009,Kentucky,Barren County,305.7,263.4 - 329.2 (643)
21011,Kentucky,Bath County,377.7,329.3 - 1136.3 (644)
21013,Kentucky,Bell County,437.4,329.3 - 1136.3 (644)
21015,Kentucky,Boone County,335.9,329.3 - 1136.3 (644)
21017,Kentucky,Bourbon County,274,263.4 - 329.2 (643)
21019,Kentucky,Boyd County,340.4,329.3 - 1136.3 (644)
21021,Kentucky,Boyle County,235.2,215.2 - 263.3 (645)
21023,Kentucky,Bracken County,239,215.2 - 263.3 (645)
21025,Kentucky,Breathitt County,161.1,37.8 - 172.3 (647)
21027,Kentucky,Breckinridge County,253.4,215.2 - 263.3 (645)
21029,Kentucky,Bullitt County,227.1,215.2 - 263.3 (645)
21031,Kentucky,Butler County,303.9,263.4 - 329.2 (643)
21033,Kentucky,Caldwell County,261,215.2 - 263.3 (645)
21035,Kentucky,Calloway County,160.6,37.8 - 172.3 (647)
21037,Kentucky,Campbell County,310.1,263.4 - 329.2 (643)
21039,Kentucky,Carlisle County,207.5,172.4 - 215.1 (641)
21041,Kentucky,Carroll County,376,329.3 - 1136.3 (644)
21043,Kentucky,Carter County,299.7,263.4 - 329.2 (643)
21045,Kentucky,Casey County,294.5,263.4 - 329.2 (643)
21047,Kentucky,Christian County,445.7,329.3 - 1136.3 (644)
21049,Kentucky,Clark County,369.7,329.3 - 1136.3 (644)
21051,Kentucky,Clay County,532.7,329.3 - 1136.3 (644)
21053,Kentucky,Clinton County,205.5,172.4 - 215.1 (641)
21055,Kentucky,Crittenden County,258.9,215.2 - 263.3 (645)
21057,Kentucky,Cumberland County,252.2,215.2 - 263.3 (645)
21059,Kentucky,Daviess County,134.1,37.8 - 172.3 (647)
21061,Kentucky,Edmonson County,321.8,263.4 - 329.2 (643)
21063,Kentucky,Elliott County,208.4,172.4 - 215.1 (641)
21065,Kentucky,Estill County,95.2,37.8 - 172.3 (647)
21067,Kentucky,Fayette County,257,215.2 - 263.3 (645)
21069,Kentucky,Fleming County,394.1,329.3 - 1136.3 (644)
21071,Kentucky,Floyd County,286.9,263.4 - 329.2 (643)
21073,Kentucky,Franklin County,234.9,215.2 - 263.3 (645)
21075,Kentucky,Fulton County,204.5,172.4 - 215.1 (641)
21077,Kentucky,Gallatin County,493.1,329.3 - 1136.3 (644)
21079,Kentucky,Garrard County,177,172.4 - 215.1 (641)
21081,Kentucky,Grant County,519,329.3 - 1136.3 (644)
21083,Kentucky,Graves County,241.8,215.2 - 263.3 (645)
21085,Kentucky,Grayson County,282.7,263.4 - 329.2 (643)
21087,Kentucky,Green County,366.5,329.3 - 1136.3 (644)
21089,Kentucky,Greenup County,283.7,263.4 - 329.2 (643)
21091,Kentucky,Hancock County,113.9,37.8 - 172.3 (647)
21093,Kentucky,Hardin County,271.5,263.4 - 329.2 (643)
21095,Kentucky,Harlan County,475.1,329.3 - 1136.3 (644)
21097,Kentucky,Harrison County,140.1,37.8 - 172.3 (647)
21099,Kentucky,Hart County,284.3,263.4 - 329.2 (643)
21101,Kentucky,Henderson County,337.8,329.3 - 1136.3 (644)
21103,Kentucky,Henry County,231.3,215.2 - 263.3 (645)
21105,Kentucky,Hickman County,155.5,37.8 - 172.3 (647)
21107,Kentucky,Hopkins County,334.3,329.3 - 1136.3 (644)
21109,Kentucky,Jackson County,157.6,37.8 - 172.3 (647)
21111,Kentucky,Jefferson County,230.9,215.2 - 263.3 (645)
21113,Kentucky,Jessamine County,237.5,215.2 - 263.3 (645)
21115,Kentucky,Johnson County,289.9,263.4 - 329.2 (643)
21117,Kentucky,Kenton County,341.6,329.3 - 1136.3 (644)
21119,Kentucky,Knott County,298.3,263.4 - 329.2 (643)
21121,Kentucky,Knox County,416.4,329.3 - 1136.3 (644)
21123,Kentucky,Larue County,300.3,263.4 - 329.2 (643)
21125,Kentucky,Laurel County,226.8,215.2 - 263.3 (645)
21127,Kentucky,Lawrence County,308.9,263.4 - 329.2 (643)
21129,Kentucky,Lee County,454.4,329.3 - 1136.3 (644)
21131,Kentucky,Leslie County,376.5,329.3 - 1136.3 (644)
21133,Kentucky,Letcher County,372.9,329.3 - 1136.3 (644)
21135,Kentucky,Lewis County,550.6,329.3 - 1136.3 (644)
21137,Kentucky,Lincoln County,302.1,263.4 - 329.2 (643)
21139,Kentucky,Livingston County,199.5,172.4 - 215.1 (641)
21141,Kentucky,Logan County,397.7,329.3 - 1136.3 (644)
21143,Kentucky,Lyon County,269.8,263.4 - 329.2 (643)
21145,Kentucky,McCracken County,238.2,215.2 - 263.3 (645)
21147,Kentucky,McCreary County,238.2,215.2 - 263.3 (645)
21149,Kentucky,McLean County,130.1,37.8 - 172.3 (647)
21151,Kentucky,Madison County,128.6,37.8 - 172.3 (647)
21153,Kentucky,Magoffin County,314.3,263.4 - 329.2 (643)
21155,Kentucky,Marion County,295.5,263.4 - 329.2 (643)
21157,Kentucky,Marshall County,204.6,172.4 - 215.1 (641)
21159,Kentucky,Martin County,284.2,263.4 - 329.2 (643)
21161,Kentucky,Mason County,347.3,329.3 - 1136.3 (644)
21163,Kentucky,Meade County,257.4,215.2 - 263.3 (645)
21165,Kentucky,Menifee County,390.3,329.3 - 1136.3 (644)
21167,Kentucky,Mercer County,264.2,263.4 - 329.2 (643)
21169,Kentucky,Metcalfe County,259,215.2 - 263.3 (645)
21171,Kentucky,Monroe County,202,172.4 - 215.1 (641)
21173,Kentucky,Montgomery County,455.6,329.3 - 1136.3 (644)
21175,Kentucky,Morgan County,196.1,172.4 - 215.1 (641)
21177,Kentucky,Muhlenberg County,217.1,215.2 - 263.3 (645)
21179,Kentucky,Nelson County,344.1,329.3 - 1136.3 (644)
21181,Kentucky,Nicholas County,321.2,263.4 - 329.2 (643)
21183,Kentucky,Ohio County,173.2,172.4 - 215.1 (641)
21185,Kentucky,Oldham County,163.4,37.8 - 172.3 (647)
21187,Kentucky,Owen County,288.7,263.4 - 329.2 (643)
21189,Kentucky,Owsley County,117.9,37.8 - 172.3 (647)
21191,Kentucky,Pendleton County,276,263.4 - 329.2 (643)
21193,Kentucky,Perry County,284,263.4 - 329.2 (643)
21195,Kentucky,Pike County,254.3,215.2 - 263.3 (645)
21197,Kentucky,Powell County,692.5,329.3 - 1136.3 (644)
21199,Kentucky,Pulaski County,268.9,263.4 - 329.2 (643)
21201,Kentucky,Robertson County,217.1,215.2 - 263.3 (645)
21203,Kentucky,Rockcastle County,226.7,215.2 - 263.3 (645)
21205,Kentucky,Rowan County,298.5,263.4 - 329.2 (643)
21207,Kentucky,Russell County,502.4,329.3 - 1136.3 (644)
21209,Kentucky,Scott County,200.8,172.4 - 215.1 (641)
21211,Kentucky,Shelby County,155.6,37.8 - 172.3 (647)
21213,Kentucky,Simpson County,260,215.2 - 263.3 (645)
21215,Kentucky,Spencer County,217.1,215.2 - 263.3 (645)
21217,Kentucky,Taylor County,344.1,329.3 - 1136.3 (644)
21219,Kentucky,Todd County,440.6,329.3 - 1136.3 (644)
21221,Kentucky,Trigg County,381.5,329.3 - 1136.3 (644)
21223,Kentucky,Trimble County,213.9,172.4 - 215.1 (641)
21225,Kentucky,Union County,486.9,329.3 - 1136.3 (644)
21227,Kentucky,Warren County,332.6,329.3 - 1136.3 (644)
21229,Kentucky,Washington County,286,263.4 - 329.2 (643)
21231,Kentucky,Wayne County,172.3,37.8 - 172.3 (647)
21233,Kentucky,Webster County,306.8,263.4 - 329.2 (643)
21235,Kentucky,Whitley County,266.3,263.4 - 329.2 (643)
21237,Kentucky,Wolfe County,182.5,172.4 - 215.1 (641)
21239,Kentucky,Woodford County,238.9,215.2 - 263.3 (645)
22001,Louisiana,Acadia Parish,283.1,263.4 - 329.2 (643)
22003,Louisiana,Allen Parish,177.4,172.4 - 215.1 (641)
22005,Louisiana,Ascension Parish,189.6,172.4 - 215.1 (641)
22007,Louisiana,Assumption Parish,269.4,263.4 - 329.2 (643)
22009,Louisiana,Avoyelles Parish,649.7,329.3 - 1136.3 (644)
22011,Louisiana,Beauregard Parish,71.4,37.8 - 172.3 (647)
22013,Louisiana,Bienville Parish,166.3,37.8 - 172.3 (647)
22015,Louisiana,Bossier Parish,488.1,329.3 - 1136.3 (644)
22017,Louisiana,Caddo Parish,857.9,329.3 - 1136.3 (644)
22019,Louisiana,Calcasieu Parish,364.8,329.3 - 1136.3 (644)
22021,Louisiana,Caldwell Parish,184.4,172.4 - 215.1 (641)
22023,Louisiana,Cameron Parish,108.8,37.8 - 172.3 (647)
22025,Louisiana,Catahoula Parish,379.5,329.3 - 1136.3 (644)
22027,Louisiana,Claiborne Parish,184.3,172.4 - 215.1 (641)
22029,Louisiana,Concordia Parish,275.4,263.4 - 329.2 (643)
22031,Louisiana,De Soto Parish,452.6,329.3 - 1136.3 (644)
22033,Louisiana,East Baton Rouge Parish,38.6,37.8 - 172.3 (647)
22035,Louisiana,East Carroll Parish,373.6,329.3 - 1136.3 (644)
22037,Louisiana,East Feliciana Parish,214.9,172.4 - 215.1 (641)
22039,Louisiana,Evangeline Parish,174.6,172.4 - 215.1 (641)
22041,Louisiana,Franklin Parish,279.3,263.4 - 329.2 (643)
22043,Louisiana,Grant Parish,334.3,329.3 - 1136.3 (644)
22045,Louisiana,Iberia Parish,255.7,215.2 - 263.3 (645)
22047,Louisiana,Iberville Parish,253.1,215.2 - 263.3 (645)
22049,Louisiana,Jackson Parish,416.6,329.3 - 1136.3 (644)
22051,Louisiana,Jefferson Parish,257.9,215.2 - 263.3 (645)
22053,Louisiana,Jefferson Davis Parish,102.6,37.8 - 172.3 (647)
22055,Louisiana,Lafayette Parish,185.6,172.4 - 215.1 (641)
22057,Louisiana,Lafourche Parish,152.4,37.8 - 172.3 (647)
22059,Louisiana,La Salle Parish,324.2,263.4 - 329.2 (643)
22061,Louisiana,Lincoln Parish,342.9,329.3 - 1136.3 (644)
22063,Louisiana,Livingston Parish,49.4,37.8 - 172.3 (647)
22065,Louisiana,Madison Parish,374.2,329.3 - 1136.3 (644)
22067,Louisiana,Morehouse Parish,363.9,329.3 - 1136.3 (644)
22069,Louisiana,Natchitoches Parish,674.6,329.3 - 1136.3 (644)
22071,Louisiana,Orleans Parish,271.8,263.4 - 329.2 (643)
22073,Louisiana,Ouachita Parish,702.4,329.3 - 1136.3 (644)
22075,Louisiana,Plaquemines Parish,257.7,215.2 - 263.3 (645)
22077,Louisiana,Pointe Coupee Parish,357.2,329.3 - 1136.3 (644)
22079,Louisiana,Rapides Parish,73.4,37.8 - 172.3 (647)
22081,Louisiana,Red River Parish,465.7,329.3 - 1136.3 (644)
22083,Louisiana,Richland Parish,101.5,37.8 - 172.3 (647)
22085,Louisiana,Sabine Parish,156.2,37.8 - 172.3 (647)
22087,Louisiana,St. Bernard Parish,302.6,263.4 - 329.2 (643)
22089,Louisiana,St. Charles Parish,177.8,172.4 - 215.1 (641)
22091,Louisiana,St. Helena Parish,363.9,329.3 - 1136.3 (644)
22093,Louisiana,St. James Parish,232.2,215.2 - 263.3 (645)
22095,Louisiana,St. John the Baptist Parish,133.9,37.8 - 172.3 (647)
22097,Louisiana,St. Landry Parish,481.2,329.3 - 1136.3 (644)
22099,Louisiana,St. Martin Parish,287.5,263.4 - 329.2 (643)
22101,Louisiana,St. Mary Parish,296.5,263.4 - 329.2 (643)
22103,Louisiana,St. Tammany Parish,100.1,37.8 - 172.3 (647)
22105,Louisiana,Tangipahoa Parish,539.7,329.3 - 1136.3 (644)
22107,Louisiana,Tensas Parish,230.9,215.2 - 263.3 (645)
22109,Louisiana,Terrebonne Parish,234.5,215.2 - 263.3 (645)
22111,Louisiana,Union Parish,395.2,329.3 - 1136.3 (644)
22113,Louisiana,Vermilion Parish,150.9,37.8 - 172.3 (647)
22115,Louisiana,Vernon Parish,335.1,329.3 - 1136.3 (644)
22117,Louisiana,Washington Parish,133.5,37.8 - 172.3 (647)
22119,Louisiana,Webster Parish,481.1,329.3 - 1136.3 (644)
22121,Louisiana,West Baton Rouge Parish,90.6,37.8 - 172.3 (647)
22123,Louisiana,West Carroll Parish,188.1,172.4 - 215.1 (641)
22125,Louisiana,West Feliciana Parish,134.6,37.8 - 172.3 (647)
22127,Louisiana,Winn Parish,505,329.3 - 1136.3 (644)
23001,Maine,Androscoggin County,133.8,37.8 - 172.3 (647)
23003,Maine,Aroostook County,161.4,37.8 - 172.3 (647)
23005,Maine,Cumberland County,118.9,37.8 - 172.3 (647)
23007,Maine,Franklin County,153,37.8 - 172.3 (647)
23009,Maine,Hancock County,178.2,172.4 - 215.1 (641)
23011,Maine,Kennebec County,152.6,37.8 - 172.3 (647)
23013,Maine,Knox County,160.8,37.8 - 172.3 (647)
23015,Maine,Lincoln County,105.8,37.8 - 172.3 (647)
23017,Maine,Oxford County,206.7,172.4 - 215.1 (641)
23019,Maine,Penobscot County,161.9,37.8 - 172.3 (647)
23021,Maine,Piscataquis County,161.1,37.8 - 172.3 (647)
23023,Maine,Sagadahoc County,110.4,37.8 - 172.3 (647)
23025,Maine,Somerset County,178.2,172.4 - 215.1 (641)
23027,Maine,Waldo County,195.1,172.4 - 215.1 (641)
23029,Maine,Washington County,165.5,37.8 - 172.3 (647)
23031,Maine,York County,122.5,37.8 - 172.3 (647)
24001,Maryland,Allegany County,274.4,263.4 - 329.2 (643)
24003,Maryland,Anne Arundel County,241,215.2 - 263.3 (645)
24005,Maryland,Baltimore County,239.2,215.2 - 263.3 (645)
24009,Maryland,Calvert County,253,215.2 - 263.3 (645)
24011,Maryland,Caroline County,292.8,263.4 - 329.2 (643)
24013,Maryland,Carroll County,238.3,215.2 - 263.3 (645)
24015,Maryland,Cecil County,243.8,215.2 - 263.3 (645)
24017,Maryland,Charles County,317.9,263.4 - 329.2 (643)
24019,Maryland,Dorchester County,271.5,263.4 - 329.2 (643)
24021,Maryland,Frederick County,236.5,215.2 - 263.3 (645)
24023,Maryland,Garrett County,307.1,263.4 - 329.2 (643)
24025,Maryland,Harford County,278.5,263.4 - 329.2 (643)
24027,Maryland,Howard County,162,37.8 - 172.3 (647)
24029,Maryland,Kent County,291.8,263.4 - 329.2 (643)
24031,Maryland,Montgomery County,152.8,37.8 - 172.3 (647)
24033,Maryland,Prince George's County,273,263.4 - 329.2 (643)
24035,Maryland,Queen Anne's County,254.5,215.2 - 263.3 (645)
24037,Maryland,St. Mary's County,327.9,263.4 - 329.2 (643)
24039,Maryland,Somerset County,201.1,172.4 - 215.1 (641)
24041,Maryland,Talbot County,265,263.4 - 329.2 (643)
24043,Maryland,Washington County,399.2,329.3 - 1136.3 (644)
24045,Maryland,Wicomico County,238.7,215.2 - 263.3 (645)
24047,Maryland,Worcester County,200.7,172.4 - 215.1 (641)
24510,Maryland,Baltimore city,404.9,329.3 - 1136.3 (644)
25001,Massachusetts,Barnstable County,162.9,37.8 - 172.3 (647)
25003,Massachusetts,Berkshire County,134.2,37.8 - 172.3 (647)
25005,Massachusetts,Bristol County,163.4,37.8 - 172.3 (647)
25007,Massachusetts,Dukes County,142.6,37.8 - 172.3 (647)
25009,Massachusetts,Essex County,116.1,37.8 - 172.3 (647)
25011,Massachusetts,Franklin County,119.3,37.8 - 172.3 (647)
25013,Massachusetts,Hampden County,159.1,37.8 - 172.3 (647)
25015,Massachusetts,Hampshire County,123.7,37.8 - 172.3 (647)
25017,Massachusetts,Middlesex County,122,37.8 - 172.3 (647)
25019,Massachusetts,Nantucket County,126.5,37.8 - 172.3 (647)
25021,Massachusetts,Norfolk County,132.1,37.8 - 172.3 (647)
25023,Massachusetts,Plymouth County,133.5,37.8 - 172.3 (647)
25025,Massachusetts,Suffolk County,177.3,172.4 - 215.1 (641)
25027,Massachusetts,Worcester County,160.9,37.8 - 172.3 (647)
26001,Michigan,Alcona County,255.2,215.2 - 263.3 (645)
26003,Michigan,Alger County,128.9,37.8 - 172.3 (647)
26005,Michigan,Allegan County,186.2,172.4 - 215.1 (641)
26007,Michigan,Alpena County,308.8,263.4 - 329.2 (643)
26009,Michigan,Antrim County,115,37.8 - 172.3 (647)
26011,Michigan,Arenac County,172.3,37.8 - 172.3 (647)
26013,Michigan,Baraga County,180.5,172.4 - 215.1 (641)
26015,Michigan,Barry County,202.9,172.4 - 215.1 (641)
26017,Michigan,Bay County,177.8,172.4 - 215.1 (641)
26019,Michigan,Benzie County,168.6,37.8 - 172.3 (647)
26021,Michigan,Berrien County,221.8,215.2 - 263.3 (645)
26023,Michigan,Branch County,253.5,215.2 - 263.3 (645)
26025,Michigan,Calhoun County,276.5,263.4 - 329.2 (643)
26027,Michigan,Cass County,164.5,37.8 - 172.3 (647)
26029,Michigan,Charlevoix County,102.8,37.8 - 172.3 (647)
26031,Michigan,Cheboygan County,159.2,37.8 - 172.3 (647)
26033,Michigan,Chippewa County,173.7,172.4 - 215.1 (641)
26035,Michigan,Clare County,189.5,172.4 - 215.1 (641)
26037,Michigan,Clinton County,195.6,172.4 - 215.1 (641)
26039,Michigan,Crawford County,239,215.2 - 263.3 (645)
26041,Michigan,Delta County,138.1,37.8 - 172.3 (647)
26043,Michigan,Dickinson County,141.6,37.8 - 172.3 (647)
26045,Michigan,Eaton County,215.4,215.2 - 263.3 (645)
26047,Michigan,Emmet County,172.8,172.4 - 215.1 (641)
26049,Michigan,Genesee County,269.5,263.4 - 329.2 (643)
26051,Michigan,Gladwin County,158.8,37.8 - 172.3 (647)
26053,Michigan,Gogebic County,81.1,37.8 - 172.3 (647)
26055,Michigan,Grand Traverse County,228,215.2 - 263.3 (645)
26057,Michigan,Gratiot County,164.8,37.8 - 172.3 (647)
26059,Michigan,Hillsdale County,390.3,329.3 - 1136.3 (644)
26061,Michigan,Houghton County,234.1,215.2 - 263.3 (645)
26063,Michigan,Huron County,254.6,215.2 - 263.3 (645)
26065,Michigan,Ingham County,218.8,215.2 - 263.3 (645)
26067,Michigan,Ionia County,258,215.2 - 263.3 (645)
26069,Michigan,Iosco County,216.5,215.2 - 263.3 (645)
26071,Michigan,Iron County,136.2,37.8 - 172.3 (647)
26073,Michigan,Isabella County,180.8,172.4 - 215.1 (641)
26075,Michigan,Jackson County,315.8,263.4 - 329.2 (643)
26077,Michigan,Kalamazoo County,175.3,172.4 - 215.1 (641)
26079,Michigan,Kalkaska County,204.7,172.4 - 215.1 (641)
26081,Michigan,Kent County,290.1,263.4 - 329.2 (643)
26083,Michigan,Keweenaw County,234,215.2 - 263.3 (645)
26085,Michigan,Lake County,223.2,215.2 - 263.3 (645)
26087,Michigan,Lapeer County,187.1,172.4 - 215.1 (641)
26089,Michigan,Leelanau County,162,37.8 - 172.3 (647)
26091,Michigan,Lenawee County,375.1,329.3 - 1136.3 (644)
26093,Michigan,Livingston County,171.3,37.8 - 172.3 (647)
26095,Michigan,Luce County,159.7,37.8 - 172.3 (647)
26097,Michigan,Mackinac County,179.5,172.4 - 215.1 (641)
26099,Michigan,Macomb County,231.8,215.2 - 263.3 (645)
26101,Michigan,Manistee County,216.4,215.2 - 263.3 (645)
26103,Michigan,Marquette County,159.1,37.8 - 172.3 (647)
26105,Michigan,Mason County,237.4,215.2 - 263.3 (645)
26107,Michigan,Mecosta County,258.6,215.2 - 263.3 (645)
26109,Michigan,Menominee County,189.1,172.4 - 215.1 (641)
26111,Michigan,Midland County,150,37.8 - 172.3 (647)
26113,Michigan,Missaukee County,213.1,172.4 - 215.1 (641)
26115,Michigan,Monroe County,246.9,215.2 - 263.3 (645)
26117,Michigan,Montcalm County,202.7,172.4 - 215.1 (641)
26119,Michigan,Montmorency County,257,215.2 - 263.3 (645)
26121,Michigan,Muskegon County,297.5,263.4 - 329.2 (643)
26123,Michigan,Newaygo County,238.1,215.2 - 263.3 (645)
26125,Michigan,Oakland County,201.3,172.4 - 215.1 (641)
26127,Michigan,Oceana County,200.6,172.4 - 215.1 (641)
26129,Michigan,Ogemaw County,160.8,37.8 - 172.3 (647)
26131,Michigan,Ontonagon County,135.1,37.8 - 172.3 (647)
26133,Michigan,Osceola County,230.4,215.2 - 263.3 (645)
